date,AAPL,MSFT,NVDA,GOOG,META,TSLA,AMZN,BRK-B,JPM,XOM,600519,000858,601318,601398,000333,600036,000651,601888,000725,002594
2020-08-12,78.521,126.684,114.063,72.287,103.853,78.571,89.14,89.782,82.692,91.952,11.098,10.088,10.086,11.603,9.897,11.902,6.839,9.717,11.34,14.209
2020-08-13,81.07,123.59,115.56,71.859,104.227,78.868,89.442,92.712,81.812,94.013,11.322,10.382,10.123,11.134,9.766,11.44,6.717,9.508,11.703,14.428
2020-08-14,79.311,117.842,111.077,69.763,101.373,75.043,86.519,96.801,81.82,89.649,11.041,10.202,10.03,11.286,9.946,10.816,6.788,9.641,12.154,14.753
2020-08-17,81.462,123.723,113.362,70.64,100.991,72.265,91.334,95.076,81.987,87.95,11.117,10.231,10.231,11.045,10.168,10.596,6.836,9.571,12.436,15.0
2020-08-18,82.444,120.529,115.27,69.311,102.126,73.271,92.385,97.231,84.024,86.723,10.978,10.051,9.888,11.295,10.133,10.483,7.088,9.416,12.219,14.961
2020-08-19,84.361,119.965,112.348,72.872,103.171,74.934,92.87,99.34,85.43,85.649,10.902,9.981,9.917,11.504,9.791,10.621,7.081,9.528,11.829,14.958
2020-08-20,88.804,119.243,111.748,73.881,104.615,73.594,94.116,102.327,85.157,86.201,11.084,9.971,10.196,12.058,9.745,10.061,6.792,9.766,11.638,15.26
2020-08-21,88.275,120.196,111.743,72.927,105.495,73.3,95.558,103.803,86.975,86.692,11.12,9.796,9.105,12.007,9.726,10.546,6.975,9.88,12.342,15.567
2020-08-24,86.522,122.621,111.462,71.933,104.182,73.83,95.384,98.399,87.989,87.333,10.71,9.585,9.077,12.189,9.434,10.43,7.322,9.757,12.271,16.034
2020-08-25,84.482,125.227,112.534,71.82,102.867,74.976,94.267,98.065,87.074,88.266,10.518,9.647,9.074,12.677,9.524,10.753,7.334,10.595,13.078,16.267
2020-08-26,82.661,123.555,116.815,71.462,99.726,71.891,95.502,95.061,86.869,86.985,10.7,9.464,9.017,12.458,9.594,10.539,7.199,10.74,12.841,16.521
2020-08-27,82.55,123.137,120.2,73.359,104.459,70.643,96.342,94.617,86.611,85.343,10.783,9.292,9.478,11.94,9.703,10.661,7.018,10.982,12.746,16.346
2020-08-28,83.383,124.047,116.233,73.72,104.58,70.23,94.867,97.222,87.862,85.977,11.119,9.096,8.97,12.156,9.775,10.684,6.862,10.895,12.724,16.117
2020-08-31,84.078,123.385,118.219,72.509,104.05,71.335,97.677,98.112,87.088,85.178,11.453,9.08,8.888,11.673,9.955,10.883,7.182,10.739,12.696,16.444
2020-09-01,86.045,128.216,122.402,75.739,101.608,75.125,98.354,101.262,86.266,83.081,11.379,9.274,8.301,12.488,9.916,10.828,7.019,10.672,12.401,16.216
2020-09-02,86.141,129.804,123.747,75.871,109.488,74.85,99.902,102.29,90.879,84.476,11.888,9.589,8.84,12.819,9.969,10.945,6.911,10.949,11.971,16.218
2020-09-03,89.632,132.172,127.363,77.271,106.504,72.738,102.807,98.759,93.245,86.478,11.712,9.432,8.636,13.609,9.876,11.22,6.885,10.698,12.162,16.791
2020-09-04,89.052,134.354,134.123,76.224,105.396,73.426,102.956,92.062,91.445,88.756,11.505,9.89,8.509,13.435,9.738,11.057,6.834,10.432,12.562,17.317
2020-09-07,95.747,138.217,137.809,76.912,106.627,75.526,103.719,92.512,92.926,89.113,11.371,9.518,8.497,13.65,10.064,11.12,7.084,10.569,13.512,17.459
2020-09-08,97.459,138.903,138.833,77.514,108.386,75.778,105.518,92.051,93.31,90.108,10.905,9.751,8.689,13.479,9.561,10.647,6.916,10.654,13.137,17.34
2020-09-09,95.247,134.672,142.725,74.153,111.188,74.43,104.084,89.679,94.376,92.207,11.349,9.593,8.798,13.821,9.887,10.946,7.106,10.464,13.002,17.297
2020-09-10,92.529,136.046,143.399,77.671,116.532,75.996,104.303,85.601,94.813,91.333,11.501,9.405,9.612,13.353,9.74,11.432,7.126,10.198,12.702,17.685
2020-09-11,93.821,134.006,143.628,80.048,118.168,77.129,104.673,83.96,97.914,93.074,11.287,9.248,9.624,12.4,9.563,10.941,7.326,10.55,13.147,17.68
2020-09-14,93.319,132.392,142.461,79.356,115.001,75.564,102.762,83.586,98.912,93.582,11.238,9.238,9.473,12.277,9.63,11.051,7.596,10.643,13.483,17.443
2020-09-15,95.213,134.335,148.366,77.368,114.322,76.247,107.668,85.172,98.844,95.066,11.254,9.359,9.293,11.778,9.28,11.273,7.611,10.304,13.128,17.987
2020-09-16,96.519,138.406,145.367,78.039,115.334,77.913,104.723,85.682,101.688,95.447,11.056,9.5,9.171,12.417,9.097,11.283,7.555,9.994,12.772,18.08
2020-09-17,96.4,138.563,151.276,78.242,121.663,79.916,102.089,89.506,102.419,97.555,10.703,9.299,8.697,12.873,8.91,11.327,7.567,9.912,13.153,17.829
2020-09-18,94.24,139.675,153.381,78.935,117.316,79.892,104.898,87.057,102.851,98.005,10.659,9.092,8.817,12.368,8.865,11.229,7.55,10.088,13.315,18.055
2020-09-21,90.406,145.461,147.974,79.332,121.099,79.383,106.513,89.219,103.813,95.73,10.595,8.905,9.061,12.825,8.693,11.123,7.259,10.234,13.632,18.507
2020-09-22,89.371,146.391,149.526,80.313,121.766,81.498,104.418,89.409,103.655,98.088,10.517,8.883,8.873,13.176,9.041,11.103,7.521,10.513,13.27,18.05
2020-09-23,91.533,155.611,141.541,83.063,124.531,79.533,105.803,91.176,103.782,96.669,10.556,8.842,8.628,12.598,9.446,11.116,7.564,10.147,12.513,17.97
2020-09-24,92.139,157.817,143.972,84.209,124.3,80.346,109.041,90.169,102.259,98.736,10.825,8.653,9.087,12.616,8.837,10.821,7.359,10.205,12.335,17.87
2020-09-25,89.068,151.255,147.412,82.203,121.663,78.141,109.085,92.877,100.311,98.687,10.763,8.706,8.504,12.415,9.066,10.807,7.004,10.553,12.602,18.084
2020-09-28,89.558,154.08,145.294,84.855,124.149,79.96,114.912,93.702,97.738,100.674,10.793,9.15,7.999,12.683,9.262,11.192,6.709,10.89,13.425,18.383
2020-09-29,90.571,155.584,145.901,88.142,126.374,79.617,111.035,92.047,94.206,102.633,10.931,8.909,7.779,12.248,9.39,11.088,6.91,10.987,13.054,18.14
2020-09-30,88.45,160.491,153.425,94.655,129.687,81.807,112.701,92.094,92.088,103.451,11.036,8.823,7.366,12.22,9.242,10.78,6.81,11.602,13.973,17.47
2020-10-01,88.889,163.181,151.565,92.237,129.747,82.733,115.466,91.571,91.75,104.409,10.911,8.934,7.557,11.988,9.19,10.745,6.738,11.6,14.127,17.934
2020-10-02,89.098,162.741,147.557,92.812,127.817,80.716,117.658,92.868,92.092,105.229,10.927,8.823,7.466,12.154,9.025,10.573,6.814,11.891,13.531,17.44
2020-10-05,86.38,158.066,153.362,88.373,122.712,83.198,117.293,89.962,91.515,101.879,11.031,8.956,7.413,12.085,8.935,10.255,6.732,11.908,13.79,17.57
2020-10-06,87.291,157.373,161.305,89.561,125.44,85.976,116.725,89.966,85.856,102.174,10.804,8.811,7.713,11.908,8.672,10.289,6.818,11.693,14.163,17.523
2020-10-07,88.697,154.262,161.477,88.472,126.931,87.65,117.889,91.01,89.545,100.415,11.047,9.175,7.416,11.842,8.651,10.126,6.833,11.456,13.117,17.605
2020-10-08,91.393,152.212,165.864,92.481,123.829,86.355,119.948,91.168,92.226,100.793,11.328,9.109,7.619,12.528,8.334,9.985,6.819,11.51,13.541,18.347
2020-10-09,94.098,154.454,171.786,90.869,122.186,85.898,121.527,94.589,93.412,99.014,11.177,8.983,8.023,12.198,8.297,10.021,6.57,11.458,14.036,19.486
2020-10-12,90.623,160.733,168.651,87.353,120.794,86.252,124.198,96.663,98.255,97.198,11.213,8.864,7.78,11.845,8.045,9.676,6.444,10.983,14.216,18.405
2020-10-13,88.367,162.353,166.696,86.447,116.209,85.082,121.774,96.725,95.79,99.834,11.339,8.762,7.983,12.046,8.089,9.297,6.534,10.853,14.197,19.093
2020-10-14,89.679,157.8,172.171,82.527,113.819,88.173,121.338,97.377,100.705,101.67,11.225,9.033,7.919,12.002,7.957,9.439,6.431,10.776,14.129,19.03
2020-10-15,91.008,159.58,179.85,84.016,110.538,88.534,119.162,98.243,98.211,101.762,11.319,8.776,8.177,11.528,8.018,9.029,6.611,10.966,14.037,19.543
2020-10-16,92.36,164.257,182.647,80.031,109.435,83.646,118.356,99.405,98.932,102.167,11.349,8.644,7.735,12.26,8.236,8.94,6.972,10.966,13.538,20.026
2020-10-19,102.166,161.958,178.664,80.131,107.41,84.328,120.899,94.546,95.669,101.854,11.045,8.536,7.389,11.96,8.563,8.578,6.974,10.952,13.261,20.748
2020-10-20,103.839,161.539,188.03,76.306,102.929,83.808,121.285,93.849,95.8,102.898,11.133,8.533,7.381,11.837,8.032,8.588,7.216,10.701,13.099,20.91
2020-10-21,107.145,161.697,185.628,75.782,108.454,83.769,127.782,90.134,96.879,101.865,10.909,8.481,7.156,11.896,7.966,8.673,7.337,10.712,13.151,20.455
2020-10-22,110.023,158.755,184.198,78.723,112.093,83.217,128.411,93.348,96.574,103.613,11.091,8.197,7.031,12.483,7.91,8.696,7.245,11.05,12.934,20.945
2020-10-23,112.067,161.321,186.01,79.429,109.901,84.706,128.696,93.271,98.507,103.286,10.953,8.124,6.981,11.709,8.004,9.168,7.279,11.096,12.597,21.02
2020-10-26,111.186,160.954,193.677,77.881,110.772,86.773,129.102,92.859,98.863,102.68,10.918,8.106,7.159,11.946,7.681,9.257,7.62,10.705,12.897,20.91
2020-10-27,113.58,162.672,198.148,77.87,112.071,87.379,127.573,95.205,97.583,102.816,11.185,7.992,7.061,12.656,7.59,9.064,7.413,10.393,13.051,20.673
2020-10-28,111.265,159.313,200.47,77.948,115.651,86.857,127.554,96.38,96.203,101.925,11.282,8.116,6.863,12.518,7.618,8.821,7.233,10.542,12.843,21.209
2020-10-29,110.629,157.742,203.07,78.851,113.269,86.876,130.584,93.499,98.377,102.57,11.059,8.284,6.782,12.087,7.638,9.362,7.042,10.49,13.049,22.077
2020-10-30,109.244,160.571,203.496,76.39,116.595,87.006,131.017,93.397,96.758,101.772,10.854,8.27,6.604,11.881,7.712,9.448,7.006,10.476,12.875,21.096
2020-11-02,109.572,159.236,206.635,77.488,115.019,85.647,129.055,92.623,99.214,102.647,10.733,8.313,6.393,11.956,7.8,9.576,6.843,10.329,12.907,21.692
2020-11-03,116.594,165.927,193.302,72.66,111.096,86.773,126.779,88.3,102.546,104.78,10.806,7.909,6.038,12.411,7.869,9.594,7.109,10.456,13.301,21.503
2020-11-04,110.727,164.441,192.006,71.639,113.288,87.698,125.758,86.715,98.083,103.654,10.873,7.93,6.128,12.297,7.91,9.655,7.145,10.386,13.062,20.723
2020-11-05,112.89,165.429,193.393,70.867,117.202,90.607,126.073,86.354,101.142,103.534,10.705,8.11,6.009,12.59,7.925,9.333,7.306,10.345,12.599,20.813
2020-11-06,107.995,169.23,187.817,71.952,125.226,93.075,129.235,86.156,106.797,104.413,10.477,8.033,6.214,12.085,8.058,9.368,7.255,10.141,12.55,20.39
2020-11-09,106.683,163.582,189.879,72.032,121.4,91.847,125.874,82.751,107.619,103.773,10.527,7.9,5.905,11.743,7.616,9.385,7.063,10.366,12.032,19.593
2020-11-10,109.943,156.78,189.059,69.72,123.716,93.516,125.19,85.416,109.443,104.658,10.489,8.305,5.867,11.588,8.001,9.195,6.847,10.316,12.081,19.221
2020-11-11,110.22,151.144,197.836,68.164,122.491,91.765,125.682,85.25,112.577,105.707,10.893,8.521,6.24,12.064,7.449,9.084,6.703,10.469,11.984,18.736
2020-11-12,107.054,155.812,206.087,68.519,125.098,93.195,121.164,85.409,111.859,107.675,10.897,8.611,5.945,11.912,7.343,9.397,6.757,10.178,11.085,18.443
2020-11-13,105.04,153.848,203.802,68.433,120.39,92.294,119.251,86.413,112.512,106.717,11.25,8.833,5.971,12.015,7.306,9.372,6.838,10.6,11.405,17.839
2020-11-16,107.074,163.378,203.204,67.552,116.514,90.427,117.737,84.631,108.679,105.181,11.01,8.39,5.721,12.115,7.43,9.813,6.934,10.765,11.347,17.673
2020-11-17,105.016,161.27,203.013,66.836,114.245,91.053,115.968,85.754,109.187,104.756,10.695,8.343,5.525,12.5,6.884,9.281,6.694,10.284,11.765,17.367
2020-11-18,105.718,162.084,200.837,67.957,114.573,86.08,116.535,84.969,110.744,103.206,10.476,8.255,5.824,12.29,6.965,9.285,6.694,10.216,11.849,17.542
2020-11-19,105.93,168.176,202.047,67.179,112.746,83.035,116.276,82.966,112.376,104.255,10.697,8.212,5.774,12.535,7.104,8.962,6.534,10.336,12.123,17.815
2020-11-20,104.122,176.368,198.276,67.08,114.779,82.818,115.093,84.331,115.679,102.383,11.032,8.121,5.804,12.246,7.282,8.718,6.595,10.018,12.573,17.943
2020-11-23,110.309,185.193,192.665,70.504,117.953,83.051,116.203,87.828,113.402,106.374,10.873,7.656,5.465,12.938,7.16,8.557,6.668,9.991,12.529,17.848
2020-11-24,112.306,190.672,195.959,68.212,119.897,82.502,120.357,89.636,111.902,108.723,10.78,7.815,5.601,12.457,7.11,8.619,6.486,10.096,12.536,17.741
2020-11-25,106.169,195.471,199.344,65.314,125.067,79.878,124.457,91.965,117.667,108.851,10.55,7.911,5.829,12.153,7.005,8.673,6.632,10.056,11.938,17.379
2020-11-26,106.792,198.369,195.387,66.543,126.528,78.604,119.76,90.738,117.31,110.495,10.203,8.196,5.977,12.347,6.94,8.541,6.993,10.188,12.541,17.034
2020-11-27,104.94,202.194,200.107,65.532,122.605,79.33,121.275,86.866,118.05,107.656,10.332,8.051,6.119,12.38,6.766,8.113,7.024,10.026,12.304,17.346
2020-11-30,107.467,199.648,197.029,65.085,127.074,80.378,120.963,90.465,117.954,112.186,10.37,7.894,5.882,12.5,6.621,8.483,6.997,9.498,11.932,16.59
2020-12-01,105.219,195.857,198.512,63.941,125.167,80.438,121.464,95.603,115.485,111.216,10.369,7.418,5.949,12.586,6.695,8.302,6.945,9.836,12.209,16.765
2020-12-02,104.969,195.963,202.922,63.592,128.247,82.463,120.612,99.7,120.597,111.106,10.104,7.459,6.089,12.204,6.719,8.094,6.912,10.068,11.4,16.639
2020-12-03,106.499,195.286,202.943,65.993,133.626,83.236,121.021,98.873,119.018,107.854,10.4,7.61,5.713,12.766,6.804,8.146,6.789,10.668,11.393,16.901
2020-12-04,109.103,193.286,205.531,67.263,135.329,82.03,121.514,95.847,115.557,108.813,10.303,7.506,5.561,12.902,6.843,8.185,6.829,9.956,11.716,16.305
2020-12-07,105.603,196.633,202.982,68.651,130.146,81.64,120.219,93.146,114.281,106.957,10.398,7.868,5.736,13.403,6.965,8.127,6.648,10.256,11.566,16.321
2020-12-08,104.717,201.258,202.148,66.43,127.127,79.344,118.169,88.953,108.293,107.238,10.123,7.705,5.913,13.209,7.119,8.156,6.355,9.783,11.317,16.472
2020-12-09,103.436,201.809,201.267,64.691,131.626,79.252,117.22,88.767,106.518,106.391,10.085,7.731,5.598,13.371,6.816,7.944,6.464,10.311,11.179,15.693
2020-12-10,101.666,209.083,197.572,60.458,131.15,81.173,117.893,92.724,103.872,104.626,10.135,7.494,5.822,13.451,6.757,8.082,6.467,10.279,10.496,15.467
2020-12-11,106.654,203.491,196.86,59.355,131.529,82.42,119.437,92.444,105.683,103.357,10.192,7.543,5.757,13.886,6.722,7.901,6.381,10.052,10.859,15.441
2020-12-14,107.917,202.673,189.158,60.711,134.244,84.916,121.613,93.283,103.889,103.837,10.217,7.208,5.916,14.348,6.721,7.795,6.19,10.242,10.824,15.65
2020-12-15,104.277,199.317,186.937,61.476,136.797,84.473,120.525,96.856,106.45,101.77,10.305,7.407,5.788,14.432,6.613,7.91,6.232,10.112,10.739,15.732
2020-12-16,106.975,190.523,185.74,61.195,137.904,86.933,121.337,95.872,110.523,100.627,10.093,7.528,5.921,13.82,6.765,8.127,6.088,10.189,10.657,15.964
2020-12-17,113.267,190.264,184.689,61.199,137.263,86.678,123.815,101.268,112.933,101.812,10.125,7.759,6.098,14.687,7.099,8.42,6.068,10.242,10.668,15.54
2020-12-18,116.553,189.828,183.714,60.255,136.252,89.428,126.85,106.847,112.395,106.228,10.143,7.581,6.026,14.704,7.028,8.622,6.318,10.669,10.887,14.929
2020-12-21,111.797,196.832,183.599,60.577,139.418,89.485,126.829,106.555,112.927,107.158,10.182,7.609,6.033,14.458,7.046,8.561,6.319,10.972,10.876,14.97
2020-12-22,110.401,199.931,186.057,61.691,141.548,90.9,126.393,104.969,108.446,105.66,10.193,7.706,5.9,14.63,7.197,8.264,6.117,10.821,10.428,14.517
2020-12-23,114.312,195.147,190.451,59.409,140.711,93.792,127.009,107.051,108.165,105.131,9.956,7.783,6.241,14.013,6.868,8.528,5.935,11.097,10.743,14.21
2020-12-24,112.186,203.942,187.433,59.858,144.805,93.516,124.194,106.128,105.788,105.287,9.717,7.632,6.124,14.605,6.959,8.794,5.956,11.194,10.913,14.552
2020-12-25,113.634,210.038,181.776,61.191,144.433,94.043,123.836,102.874,107.85,104.79,9.327,7.221,5.931,13.786,7.13,8.662,5.766,10.825,10.988,14.63
2020-12-28,116.129,213.099,177.048,60.636,141.335,96.669,125.82,106.55,115.354,106.433,9.573,7.365,5.787,13.871,7.02,8.844,5.497,10.652,11.357,14.43
2020-12-29,113.272,212.075,174.987,61.66,138.645,96.507,127.577,110.17,117.004,106.914,9.713,7.34,5.815,13.973,6.81,8.779,5.631,11.244,11.374,14.186
2020-12-30,113.174,207.33,173.563,65.732,135.21,93.957,127.011,110.729,110.906,108.599,9.858,7.247,5.97,14.39,6.782,9.079,5.673,11.176,11.768,14.417
2020-12-31,103.224,205.609,170.272,65.611,134.356,98.252,127.698,107.014,109.946,108.148,9.909,7.372,5.696,14.44,6.775,8.975,5.732,11.445,12.282,14.502
2021-01-01,100.41,211.103,164.723,66.249,138.798,97.398,125.705,103.521,110.413,110.588,9.526,7.365,6.132,14.705,6.626,9.378,5.767,11.392,12.324,14.069
2021-01-04,99.792,220.771,162.938,65.151,135.989,97.826,127.616,103.91,110.778,110.396,9.347,7.146,6.109,14.7,6.972,9.405,5.758,11.251,12.048,13.388
2021-01-05,96.462,229.075,163.862,65.464,136.769,100.288,127.545,102.583,108.727,108.756,9.373,6.836,6.211,14.693,6.788,9.789,5.67,11.263,12.007,14.191
2021-01-06,100.843,226.533,166.546,66.203,134.532,99.126,126.966,101.716,109.544,112.719,9.393,6.745,6.193,14.736,6.598,9.542,5.738,11.197,12.47,13.551
2021-01-07,96.974,220.595,164.305,66.541,133.725,97.153,126.169,104.633,106.022,109.477,9.352,7.108,6.2,14.664,6.585,9.631,5.942,10.807,11.904,13.901
2021-01-08,95.881,221.477,162.708,65.003,128.555,97.772,126.137,106.81,103.454,108.266,9.412,7.118,6.171,13.972,6.736,9.421,5.872,10.555,11.91,14.438
2021-01-11,96.297,212.227,158.962,65.353,127.917,94.227,125.127,110.909,105.337,107.265,9.411,7.148,6.393,13.843,6.742,9.603,5.733,10.736,11.792,14.501
2021-01-12,100.167,214.003,158.988,67.613,127.373,93.765,126.914,108.01,102.587,111.753,9.429,7.119,6.394,13.945,6.826,9.8,5.581,10.644,11.485,14.291
2021-01-13,96.309,213.379,155.65,68.358,129.275,94.345,126.032,107.092,104.159,115.151,9.317,7.08,6.568,13.853,6.682,10.333,5.469,10.655,11.799,13.787
2021-01-14,99.447,211.128,158.111,69.927,130.134,93.917,130.207,109.396,100.457,118.065,9.479,7.267,6.472,13.798,6.931,10.292,5.494,10.718,11.942,13.297
2021-01-15,99.551,203.189,150.954,69.583,126.163,91.001,134.186,110.823,105.283,117.544,9.403,7.187,6.519,13.678,7.03,10.462,5.221,10.802,11.689,13.431
2021-01-18,96.953,205.817,149.695,70.837,129.84,94.121,131.911,115.541,103.212,122.304,9.175,7.28,6.34,13.351,7.215,10.353,5.336,11.1,11.912,13.93
2021-01-19,98.253,203.317,151.008,71.338,130.659,94.426,132.23,116.962,102.697,123.157,9.045,7.224,6.611,13.171,7.283,10.482,5.416,10.816,11.861,13.8
2021-01-20,98.863,197.742,151.874,69.803,131.442,97.343,130.63,122.947,103.702,125.238,8.985,7.54,6.323,13.063,7.435,10.393,5.19,10.967,11.544,13.615
2021-01-21,97.315,184.251,162.612,70.361,131.517,96.922,129.903,124.859,102.24,125.726,9.144,7.553,6.331,13.071,7.278,10.423,5.134,11.167,11.298,13.863
2021-01-22,97.575,184.244,164.243,68.779,129.843,95.251,135.279,128.576,102.731,125.747,9.134,7.765,6.265,13.222,7.193,10.466,5.143,11.432,11.455,13.632
2021-01-25,96.621,192.186,160.133,67.807,130.687,95.889,134.578,127.551,104.407,125.353,9.101,7.663,6.191,13.16,7.435,10.384,5.126,11.055,11.792,13.735
2021-01-26,96.994,199.959,159.893,68.146,132.418,95.562,135.692,127.708,107.184,125.046,8.893,7.846,6.349,12.784,7.725,10.401,5.188,11.126,11.622,13.758
2021-01-27,98.825,197.892,152.695,68.657,126.478,93.322,137.311,130.984,109.55,126.407,9.016,7.792,6.282,12.285,7.51,10.315,5.17,11.582,11.823,13.625
2021-01-28,103.189,195.159,152.525,66.798,124.799,96.28,134.681,136.848,109.156,127.286,8.908,7.811,6.59,13.192,7.559,10.228,5.323,11.386,12.403,13.628
2021-01-29,99.773,197.473,149.384,68.474,124.068,95.137,132.496,139.681,108.835,127.344,8.889,8.099,6.307,12.579,7.482,10.479,5.283,11.521,11.745,14.241
2021-02-01,105.672,192.871,153.07,69.425,124.999,91.594,129.409,139.482,115.759,130.6,9.124,7.909,6.422,12.551,7.357,10.522,5.162,11.739,12.021,14.253
2021-02-02,100.108,194.386,151.041,68.328,129.0,94.227,127.23,144.832,118.804,124.414,9.204,7.946,6.252,12.74,7.412,10.607,5.034,11.459,12.334,14.653
2021-02-03,99.769,198.076,150.731,65.925,126.502,93.34,120.049,136.308,115.999,125.568,8.932,8.025,6.347,12.876,7.624,10.259,5.12,11.961,12.305,14.324
2021-02-04,101.451,204.025,148.398,65.742,124.957,92.26,121.489,131.143,116.422,127.158,8.645,8.119,6.346,13.071,7.712,10.359,5.123,11.928,12.779,14.728
2021-02-05,102.308,203.662,155.224,65.098,123.384,88.969,126.644,133.687,115.495,129.658,8.632,8.037,6.315,12.914,7.655,10.485,5.199,12.079,13.648,14.973
2021-02-08,100.643,202.795,154.084,65.308,120.899,92.291,127.15,133.851,115.191,129.647,8.441,8.415,6.579,13.006,7.756,10.393,5.273,11.61,13.594,14.418
2021-02-09,100.147,198.653,161.545,64.795,119.899,89.913,123.649,136.171,111.527,130.212,8.537,8.044,6.334,13.035,7.69,10.885,5.025,11.833,13.505,14.623
2021-02-10,98.872,194.84,165.108,61.808,122.412,90.12,122.173,136.525,110.411,132.43,8.541,8.405,6.466,12.926,7.772,10.16,4.952,11.979,13.917,14.443
2021-02-11,97.353,193.903,167.33,61.286,119.139,91.931,121.167,138.763,115.852,135.776,8.564,8.509,6.297,13.021,8.044,10.464,4.834,12.445,14.284,13.891
2021-02-12,99.691,195.732,169.09,60.886,120.567,92.838,118.804,135.802,117.754,135.243,8.452,8.874,6.324,13.415,7.635,10.634,4.742,12.358,13.188,13.945
2021-02-15,100.74,200.14,170.979,61.819,115.301,92.824,120.985,138.026,110.047,135.962,8.715,8.424,6.065,13.413,7.88,10.767,4.696,12.075,13.353,14.143
2021-02-16,98.907,196.411,162.611,60.852,113.702,89.635,123.085,141.88,113.725,139.813,9.158,8.361,6.001,13.413,7.584,10.811,4.805,11.885,13.199,14.205
2021-02-17,101.417,203.561,161.595,63.263,112.815,88.221,120.343,146.716,117.14,135.11,8.972,8.642,5.987,13.824,7.817,10.948,4.939,11.748,13.367,14.175
2021-02-18,102.347,202.365,165.289,60.488,117.845,88.662,122.224,154.885,116.132,133.722,9.027,8.277,6.367,14.206,7.698,11.165,4.905,11.442,13.295,14.066
2021-02-19,104.701,202.387,165.241,62.367,117.094,87.305,126.111,156.045,118.467,137.045,9.04,8.078,6.297,14.848,7.47,10.984,4.876,11.796,13.268,14.948
2021-02-22,106.585,198.888,159.39,62.078,110.451,87.77,131.076,157.341,115.867,139.618,8.995,7.989,6.662,13.895,7.601,11.06,4.796,12.172,12.924,14.288
2021-02-23,104.248,187.455,159.329,63.356,104.769,89.112,138.781,150.946,114.528,140.942,8.858,8.024,6.616,14.424,7.673,11.016,4.806,12.12,13.222,14.782
2021-02-24,102.73,191.544,166.514,63.51,104.947,90.995,136.398,148.888,119.216,140.049,8.682,8.312,6.53,14.675,7.487,10.746,4.829,12.013,13.901,14.797
2021-02-25,104.909,195.046,172.052,65.231,106.716,88.77,144.303,148.231,118.468,138.172,8.502,8.278,6.883,14.315,7.259,10.922,4.919,11.502,13.339,14.488
2021-02-26,106.741,193.853,171.943,64.681,107.849,92.928,143.419,152.596,112.678,136.975,8.561,8.165,6.888,14.423,7.229,10.785,5.011,11.834,12.935,14.48
